Datetime,ClosePrice,AvgPrice,MedianPrice,LogAvgPrice,TotalVolume,TotalAmount,TradeCount,VWAP,FutureDirection
2023-07-03 09:30:00,146.48,146.47361340623584,146.4736450995406,4.986844197493421,399433,58505354.33,2165,146.47381613338592,0
2023-07-03 10:00:00,146.47,146.3891759269357,146.38912202380953,4.986268484611066,64467,9437118.52,984,146.38943431865238,1
2023-07-03 10:30:00,146.78,146.62652739315692,146.62656153846154,4.98788846518429,65276,9571934.455,745,146.62699188491692,1
2023-07-03 11:00:00,147.1,147.06728257427247,147.06731014492755,4.9908899162259255,83295,12249582.4775,860,147.06744941194492,1
2023-07-03 11:30:00,147.29,147.2593919850068,147.25946258503402,4.992195180599306,55002,8100405.3625,662,147.25963480365985,1
2023-07-03 12:00:00,147.39,147.34092713394898,147.34094302721087,4.992749038355271,59699,8795788.722000001,602,147.3410776532415,0
2023-07-03 12:30:00,146.49,146.67260110215625,146.67277604166668,4.988201015544558,232736,34117141.311000004,1932,146.6728445794705,1
2023-07-03 13:00:00,146.61,146.61,146.61,4.987775999950173,2386116,349828466.76000005,4,146.61,0
2023-07-03 15:30:00,146.61,146.61,146.61,4.987775999950173,795372,116609488.92000002,2,146.61,0
2023-07-05 09:30:00,144.83,144.7942809410679,144.79440322580646,4.975313447915339,316781,45893951.047,1629,144.7943920220679,1
2023-07-05 10:00:00,144.95,144.90002193924587,144.89998463356974,4.976043832171074,83544,12105355.42,974,144.89990122821277,0
2023-07-05 10:30:00,144.56,144.74054828081913,144.74070284237726,4.974942423391812,84001,12155982.9355,921,144.74045700101033,1
2023-07-05 11:00:00,145.17,144.91233340395482,144.91228389830508,4.976127576733534,67075,9722360.335,745,144.9121913761017,1
2023-07-05 11:30:00,145.25,145.29986729046126,145.29984132841327,4.978799579862465,42854,6226691.373,594,145.29989671767527,0
2023-07-05 12:00:00,144.89,145.000996761083,145.0010375494071,4.976740288259899,32483,4710147.76,427,145.00103763343083,1
2023-07-05 12:30:00,144.92,144.7693342890723,144.76931224899596,4.975141509551722,49231,7127608.8425,536,144.769149321747,1
2023-07-05 13:00:00,145.04,144.92826975533333,144.92811373873874,4.976238866663394,40412,5856976.8045,510,144.9284752250135,1
2023-07-05 13:30:00,145.07,145.12206113984163,145.12217194570135,4.977575033598501,37783,5483375.09,433,145.12204829052035,0
2023-07-05 14:00:00,145.04,145.08977301660786,145.08987254901962,4.977352529930908,43947,6376257.98,541,145.089600403851,0
2023-07-05 14:30:00,144.96,144.9941600517104,144.99415384615384,4.9766934244664505,29125,4223076.5200000005,378,144.99421660911764,0
2023-07-05 15:00:00,144.76,144.86305975933453,144.86304136690646,4.975788804018284,41895,6068689.23,532,144.86296194383095,0
2023-07-05 15:30:00,144.6375,144.63195453430407,144.63196120689656,4.974192201641928,196617,28440256.7875,1851,144.6320123162257,0
2023-07-06 09:30:00,142.52,142.55002203304483,142.55006336206895,4.959690398255668,295230,42168408.080000006,1602,142.55014724941722,0
2023-07-06 10:00:00,142.18,142.37045543634514,142.37059692671394,4.958431966731133,73467,10458102.435,825,142.3706136036832,0
2023-07-06 10:30:00,142.09,141.8810778183199,141.8811431451613,4.954988966773253,62710,8897556.352500001,696,141.88108926246775,0
2023-07-06 11:00:00,141.84,141.7658117707426,141.76569896449703,4.954175798191105,45981,6518771.204,672,141.76585294317454,1
2023-07-06 11:30:00,142.22,142.00774543378424,142.00772174657536,4.955881466806613,45872,6514623.65,555,142.00786448171576,0
2023-07-06 12:00:00,142.16,142.1544796176057,142.15434959349594,4.956914259457258,37313,5304209.0600000005,420,142.15450147751625,1
