Datetime,ClosePrice,AvgPrice,MedianPrice,LogAvgPrice,TotalVolume,TotalAmount,TradeCount,VWAP,FutureDirection
2023-07-03 09:30:00,36.46,36.49283452353232,36.49286311787072,3.597114504852112,485235,17710276.3675,848,36.49284174344486,1
2023-07-03 09:45:00,36.65,36.60457881711458,36.60459635416667,3.600171923497431,148391,5432957.7025,512,36.60449871890104,0
2023-07-03 10:00:00,36.54,36.56966791188276,36.56972413793103,3.599218524634595,92006,3364304.825,390,36.5696636912138,0
2023-07-03 10:15:00,36.51,36.49537945256693,36.4954625984252,3.59718545421553,77686,2835034.5325,285,36.495362818165354,1
2023-07-03 10:30:00,36.69,36.62291014372028,36.62295454545455,3.6006732320046795,139072,5093575.7125,420,36.62281532554545,0
2023-07-03 10:45:00,36.54,36.57733888889231,36.577326923076924,3.5994279490825374,111181,4066048.6,330,36.57746076505385,1
2023-07-03 11:00:00,36.63,36.57475125312782,36.57481766917293,3.5993575399521345,122330,4476630.118,298,36.5747208706391,1
2023-07-03 11:15:00,36.64,36.603084617186276,36.6030637254902,3.600132198955009,90842,3324608.955,243,36.60308251735294,1
2023-07-03 11:30:00,36.7,36.65253728070176,36.65253728070176,3.601482148522963,76810,2815195.765,187,36.652565286184206,0
2023-07-03 11:45:00,36.655,36.71661222838835,36.71660194174757,3.6032292047370356,125014,4590176.5075,262,36.71658154259224,1
2023-07-03 12:00:00,36.675,36.668642512086954,36.66866666666667,3.60192191728443,61069,2239352.5705,114,36.66852735743478,0
2023-07-03 12:15:00,36.675,36.671903846153846,36.671903846153846,3.6020108370702175,48720,1786726.125,108,36.67181524894231,1
2023-07-03 12:30:00,36.71,36.680999081416665,36.68104398148148,3.60225881465945,174567,6403204.9875,240,36.68100967822222,0
2023-07-03 12:45:00,36.6325,36.65818259985714,36.65821921182266,3.6016365439574636,340948,12499190.726499999,563,36.658175825679805,1
2023-07-03 13:00:00,36.65,36.65,36.65,3.6014134283326604,3518721,128961124.64999999,3,36.65,0
2023-07-03 15:30:00,36.65,36.65,36.65,3.6014134283326604,1172907,42987041.55,2,36.65,0
2023-07-05 09:30:00,36.68,36.668549051850206,36.66852732793522,3.6019178340954823,699182,25557967.575000003,746,36.66848377563967,1
