Datetime,alpha_score,signal,strategy_return,cumulative_strategy_return,buy_and_hold
2023-07-03 09:30:00,0.0,0,,,
2023-07-03 09:35:00,0.0,0,0.0,1.0,1.0019193857965452
2023-07-03 09:40:00,0.0,0,-0.0,1.0,0.9997258020290651
2023-07-03 09:45:00,0.0,0,0.0,1.0,1.0020564847820128
2023-07-03 09:50:00,0.0,0,0.0,1.0,1.0054839594187004
2023-07-03 09:55:00,0.0019742253907320873,0,-0.0,1.0,1.0049355634768302
2023-07-03 10:00:00,0.00043787629994529453,0,-0.0,1.0,1.003016177680285
2023-07-03 10:05:00,0.001042238069116852,0,-0.0,1.0,1.0023306827529477
2023-07-03 10:10:00,-5.472704884392776e-05,0,-0.0,1.0,1.0019193857965452
2023-07-03 10:15:00,-0.0024559339276580827,0,-0.0,1.0,1.0005483959418702
2023-07-03 10:20:00,-0.282102435936834,-1,-0.0,1.0,1.0
2023-07-03 10:25:00,-0.17316004434952517,-1,-0.0010967918837401225,0.9989032081162599,1.0010967918837401
2023-07-03 10:30:00,-0.0938112247606232,0,-0.0020542317173377622,0.996851229463597,1.0031532766657527
2023-07-03 10:35:00,0.04604057104834833,0,0.0,0.996851229463597,1.0046613655058954
2023-07-03 10:40:00,-0.0624312810432586,0,0.0,0.996851229463597,1.0060323553605703
2023-07-03 10:45:00,0.0031280329191083036,0,-0.0,0.996851229463597,1.0035645736221552
2023-07-03 10:50:00,0.032643341952401594,0,-0.0,0.996851229463597,1.0019193857965452
2023-07-03 10:55:00,0.37366034443078006,1,0.0,0.996851229463597,1.0019193857965452
2023-07-03 11:00:00,-0.034827640249758235,0,-0.00027367268746569806,0.9965784185086263,1.0016451878256103
2023-07-03 11:05:00,-0.0662678621484111,0,0.0,0.9965784185086263,1.0035645736221555
2023-07-03 11:10:00,0.5164775239530315,1,0.0,0.9965784185086263,1.0043871675349605
2023-07-03 11:15:00,-0.053824801594433126,0,-0.0015015015015015232,0.9950820545168716,1.0028790786948178
2023-07-03 11:20:00,-0.030421836333414498,0,-0.0,0.9950820545168716,1.0024677817384153
2023-07-03 11:25:00,-0.08198874410181362,0,0.0,0.9950820545168716,1.0046613655058954
2023-07-03 11:30:00,-0.09456634917915478,0,0.0,0.9950820545168716,1.0046613655058954
2023-07-03 11:35:00,-0.1119092034105334,0,0.0,0.9950820545168716,1.0056210584041678
2023-07-03 11:40:00,-0.1458733116240379,0,0.0,0.9950820545168716,1.0063065533315056
2023-07-03 11:45:00,0.23326338151444645,0,0.0,0.9950820545168716,1.0064436523169729
2023-07-03 11:50:00,-0.18859513726822422,-1,0.0,0.9950820545168716,1.0074033452152455
2023-07-03 11:55:00,0.4309422683418256,1,0.002313554708764265,0.9973842312897059,1.0050726624622979
2023-07-03 12:00:00,-0.251616949742889,-1,0.00013640703860295922,0.9975202815190454,1.005209761447765
2023-07-03 12:05:00,0.0667506142685874,0,-0.0002727768685217846,0.9972481810603656,1.0054839594187004
2023-07-03 12:10:00,-0.06492353921726202,0,0.0,0.9972481810603656,1.0056210584041678
2023-07-03 12:15:00,-0.14560736283077222,0,-0.0,0.9972481810603656,1.0054839594187004
2023-07-03 12:20:00,-0.24854640827666005,-1,0.0,0.9972481810603656,1.0056210584041678
2023-07-03 12:25:00,0.022806638035138802,0,-0.0,0.9972481810603656,1.0056210584041678
2023-07-03 12:30:00,0.04233599298873447,0,-0.0,0.9972481810603656,1.0054839594187004
2023-07-03 12:35:00,-0.0610451024581727,0,0.0,0.9972481810603656,1.0057581573896353
2023-07-03 12:40:00,2.0536038187363768,1,0.0,0.9972481810603656,1.0065807513024403
2023-07-03 12:45:00,-0.024914303967027818,0,-0.001362026695723384,0.9958899024154998,1.005209761447765
2023-07-03 12:50:00,1.5829931110857698,1,-0.0,0.9958899024154998,1.0047984644913628
2023-07-03 12:55:00,2.1215242830988865,1,-0.00034111065629693904,0.9955501937572874,1.004455717027694
2023-07-03 13:00:00,32.436392106625654,1,0.00047771787347294925,0.9960257858787847,1.0049355634768302
2023-07-03 13:10:00,16.56992122875568,1,0.0,0.9960257858787847,1.0049355634768302
2023-07-03 15:30:00,56.961320348847806,1,0.0,0.9960257858787847,1.0049355634768302
2023-07-05 09:30:00,8.0342974602415,1,0.0016371077762620256,0.9976563874382043,1.0065807513024403
2023-07-05 09:35:00,0.22056268355507805,0,-0.0008172160174340082,0.9968410866584945,1.0057581573896353
2023-07-05 09:40:00,0.008818224568547016,0,0.0,0.9968410866584945,1.0057581573896353
2023-07-05 09:45:00,-0.2024669577083285,-1,0.0,0.9968410866584945,1.0060323553605701
2023-07-05 09:50:00,-0.12456178746469944,0,-0.0010902153175251783,0.9957543152366809,1.0071291472443102
2023-07-05 09:55:00,-0.21051711580394225,-1,0.0,0.9957543152366809,1.0079517411571153
2023-07-05 10:00:00,-0.26827010485869823,-1,0.0002720348204570122,0.9960251950830457,1.0076775431861802
2023-07-05 10:05:00,-0.29391346382448025,-1,-0.0,0.9960251950830457,1.0076775431861802
2023-07-05 10:10:00,-0.2875494809224187,-1,-0.0008163265306122547,0.9952121132911411,1.0085001370989852
2023-07-05 10:15:00,-0.29604072548452104,-1,0.0016313213703099683,0.9968356240795444,1.0068549492733752
2023-07-05 10:20:00,-0.2864479261723572,-1,0.0005446623093681158,0.997378562872616,1.0063065533315052
2023-07-05 10:25:00,-0.17439922563578847,-1,-0.0014986376021797199,0.995883853854687,1.0078146421716476
2023-07-05 10:30:00,-0.13543518397222634,0,0.0001360359134812139,0.9960193298244674,1.00767754318618
2023-07-05 10:35:00,0.11084872342276095,0,-0.0,0.9960193298244674,1.006306553331505
2023-07-05 10:40:00,-0.02842079204949187,0,0.0,0.9960193298244674,1.0067178502879075
2023-07-05 10:45:00,0.00370629970976426,0,0.0,0.9960193298244674,1.0068549492733747
2023-07-05 10:50:00,-0.00030130958396782373,0,0.0,0.9960193298244674,1.0071291472443096
2023-07-05 10:55:00,0.11161573732752407,0,0.0,0.9960193298244674,1.0093227310117898
2023-07-05 11:00:00,-0.050226197869359564,0,0.0,0.9960193298244674,1.0109679188374
2023-07-05 11:05:00,0.5790472581832055,1,0.0,0.9960193298244674,1.012887304633945
2023-07-05 11:10:00,0.10923076129516802,0,-0.0006767731456415182,0.9953452506895023,1.0122018097066077
2023-07-05 11:15:00,0.34285067363905875,1,0.0,0.9953452506895023,1.0126131066630102
2023-07-05 11:20:00,0.1815194261925814,0,0.0021662604928243123,0.9975014277827913,1.0148066904304904
2023-07-05 11:25:00,0.030649613316556513,0,-0.0,0.9975014277827913,1.0128873046339453
2023-07-05 11:30:00,0.014308398346112595,0,0.0,0.9975014277827913,1.0134357005758154
2023-07-05 11:35:00,0.4152148732697118,1,0.0,0.9975014277827913,1.013572799561283
2023-07-05 11:40:00,0.06562563278739755,0,-0.0014878939537401603,0.9960172514395461,1.0120647107211405
2023-07-05 11:45:00,-0.1729333005755995,-1,-0.0,0.9960172514395461,1.0115163147792705
2023-07-05 11:50:00,-0.19623825793842506,-1,-0.0008132285172133269,0.995207261807039,1.0123389086920755
2023-07-05 11:55:00,-0.1688368727885728,-1,0.0002708559046588066,0.9954768195702587,1.0120647107211405
2023-07-05 12:00:00,0.03830003146780157,0,0.00027092928745586775,0.9957465233956637,1.0117905127502056
2023-07-05 12:05:00,-0.13417983583399276,0,-0.0,0.9957465233956637,1.0116534137647382
2023-07-05 12:10:00,-0.21303093213247926,-1,-0.0,0.9957465233956637,1.0101453249245955
2023-07-05 12:15:00,-0.08672354074977526,0,0.0008143322475570036,0.9965573919000577,1.0093227310117905
2023-07-05 12:20:00,0.08929118752802685,0,-0.0,0.9965573919000577,1.0071291472443102
2023-07-05 12:25:00,-0.10549538237487369,0,0.0,0.9965573919000577,1.0076775431861804
2023-07-05 12:30:00,0.3032967464972311,1,0.0,0.9965573919000577,1.0079517411571153
2023-07-05 12:35:00,0.18667417424735686,0,-0.001360174102285061,0.9952019003441545,1.0065807513024403
2023-07-05 12:40:00,-0.09804413056496633,0,-0.0,0.9952019003441545,1.0064436523169726
2023-07-05 12:45:00,0.12523689440859884,0,0.0,0.9952019003441545,1.0067178502879077
2023-07-05 12:50:00,-0.03636886941457699,0,-0.0,0.9952019003441545,1.0052097614477649
2023-07-05 12:55:00,-0.056178896886652605,0,-0.0,0.9952019003441545,1.004112969564025
2023-07-05 13:00:00,0.14344440147553444,0,0.0,0.9952019003441545,1.0046613655058951
2023-07-05 13:05:00,-0.030535656774478236,0,-0.0,0.9952019003441545,1.0045242665204275
2023-07-05 13:10:00,0.15418232660562256,0,-0.0,0.9952019003441545,1.0034274746366876
2023-07-05 13:15:00,-0.16090836000278225,-1,-0.0,0.9952019003441545,1.0028790786948176
2023-07-05 13:20:00,-0.12522847141247928,0,-0.0002734107997264257,0.9949298013966921,1.0031532766657525
2023-07-05 13:25:00,-0.20394422298216466,-1,0.0,0.9949298013966921,1.003564573622155
2023-07-05 13:30:00,0.10522814331149839,0,0.0004098360655737654,0.9953375595120186,1.0031532766657525
2023-07-05 13:35:00,-0.14190214471415422,0,-0.0,0.9953375595120186,1.0016451878256099
2023-07-05 13:40:00,-0.20279600489511457,-1,0.0,0.9953375595120186,1.0020564847820124
2023-07-05 13:45:00,0.6136425220831538,1,0.0006840881105486529,0.9960184581024635,1.0013709898546748
2023-07-05 13:50:00,0.03481145538766677,0,0.0006845564074480226,0.996700288919894,1.0020564847820124
2023-07-05 13:55:00,-0.1877145627401662,-1,-0.0,0.996700288919894,1.0019193857965447
2023-07-05 14:00:00,-0.17442076689143948,-1,-0.001436781609195359,0.9952682482748942,1.0033589251439534
