Datetime,alpha_score,signal,strategy_return,cumulative_strategy_return,buy_and_hold
2023-07-03 09:00:00,0.0,0,,,
2023-07-03 10:00:00,0.0,0,0.0,1.0,1.000554887635254
2023-07-03 11:00:00,0.0,0,0.0,1.0,1.0018496254508462
2023-07-03 12:00:00,0.0,0,-0.0,1.0,1.0012947378155923
2023-07-03 13:00:00,0.0,0,0.0,1.0,1.0013872190881346
2023-07-03 15:00:00,0.0005548876352539089,0,0.0,1.0,1.0013872190881346
2023-07-05 09:00:00,0.0026619835474628317,0,0.0,1.0,1.0072135392583
2023-07-05 10:00:00,-0.0010338779654758491,0,-0.0,1.0,0.9992601498196613
2023-07-05 11:00:00,-0.0005541701302299362,0,0.0,1.0,0.9999075187274576
2023-07-05 12:00:00,-0.0012486900428185788,0,-0.0,1.0,0.9995375936372883
2023-07-05 13:00:00,-0.1969606548228499,-1,0.0,1.0,1.003329325811523
2023-07-05 14:00:00,-0.07783246508901362,0,0.0014747903032537035,1.0014747903032537,1.001849625450846
2023-07-05 15:00:00,0.6000585124700022,1,0.0,1.0014747903032537,1.0047165448996578
2023-07-06 09:00:00,0.0011279385690716516,0,-0.0076399116347569684,0.9938236114009,0.9970405992786461
2023-07-06 10:00:00,-0.282203049275171,-1,-0.0,0.9938236114009,0.990196985110515
2023-07-06 11:00:00,-0.2467477130658658,-1,-0.0029886989819745136,0.9908533717852439,0.993156385831869
2023-07-06 12:00:00,-0.14992966627844706,0,-0.0033522674364465654,0.987531766292715,0.9964857116433922
2023-07-06 13:00:00,-0.04729880115039847,0,-0.0,0.987531766292715,0.9961157865532229
2023-07-06 14:00:00,-0.01709515068879024,0,0.0,0.987531766292715,0.9973180430962729
2023-07-06 15:00:00,1.0187474800300766,1,-0.0,0.987531766292715,0.9927864607416996
2023-07-07 09:00:00,0.3436949556714698,0,0.0059618071727991495,0.9934192402603659,0.9987052621844074
2023-07-07 10:00:00,0.037946582208825005,0,-0.0,0.9934192402603659,0.9985202996393228
2023-07-07 11:00:00,-0.18347555336639895,-1,0.0,0.9934192402603659,1.000369925090169
2023-07-07 12:00:00,-0.057982637485010285,0,-0.002496070999352895,0.9909395953045528,1.0028669194488113
2023-07-07 13:00:00,0.02060571900994501,0,0.0,0.9909395953045528,1.0051789512623692
2023-07-07 14:00:00,-0.10136970257436204,0,-0.0,0.9909395953045528,1.003051881993896
2023-07-07 15:00:00,0.7482458086141547,1,-0.0,0.9909395953045528,1.0013872190881346
2023-07-10 09:00:00,0.3647087190080155,0,0.010251200591060217,1.0010979158696438,1.011652640340331
2023-07-10 10:00:00,0.1549258362441218,0,0.0,1.0010979158696438,1.015536853787108
2023-07-10 11:00:00,-0.18459414268194724,-1,0.0,1.0010979158696438,1.0170165541477847
2023-07-10 12:00:00,-0.12536920064864418,0,-0.001000272801673141,1.0000965448525878,1.01803384814575
2023-07-10 13:00:00,-0.0406006089650051,0,-0.0,1.0000965448525878,1.0179413668732076
2023-07-10 14:00:00,0.08222746493714946,0,0.0,1.0000965448525878,1.0221030241376117
2023-07-10 15:00:00,0.39936874784252757,0,0.0,1.0000965448525878,1.0222879866826964
