Datetime,alpha_score,signal,strategy_return,cumulative_strategy_return,buy_and_hold
2023-07-03 09:30:00,0.0,0,,,
2023-07-03 09:35:00,0.0,0,0.0,1.0,1.0009953550099535
2023-07-03 09:40:00,0.0,0,0.0,1.0,1.0017252820172529
2023-07-03 09:45:00,0.0,0,0.0,1.0,1.0048440610484406
2023-07-03 09:50:00,0.0,0,0.0,1.0,1.0073324485733246
2023-07-03 09:55:00,0.0028666224286662437,0,-0.0,1.0,1.0071665560716656
2023-07-03 10:00:00,0.002333443818362557,0,-0.0,1.0,1.0068347710683476
2023-07-03 10:05:00,0.0029146793852675938,0,0.0,1.0,1.0090245520902454
2023-07-03 10:10:00,0.001373571947434371,0,-0.0,1.0,1.008294625082946
2023-07-03 10:15:00,0.0005679883878037195,0,-0.0,1.0,1.0072992700729926
2023-07-03 10:20:00,-0.27658431213031914,-1,0.0,1.0,1.008759124087591
2023-07-03 10:25:00,0.050732421656676706,0,6.578081831354332e-05,1.0000657808183135,1.0086927670869272
2023-07-03 10:30:00,-0.12075394249304483,0,0.0,1.0000657808183135,1.0099535500995351
2023-07-03 10:35:00,-0.15868913646116897,-1,-0.0,1.0000657808183135,1.008095554080955
2023-07-03 10:40:00,-0.1276981645634708,0,-0.0017114270668774356,0.9983542411723632,1.009820836098208
2023-07-03 10:45:00,-0.09309682671829031,0,0.0,0.9983542411723632,1.0112143331121428
2023-07-03 10:50:00,-0.05705519141904011,0,-0.0,0.9983542411723632,1.0100862641008623
2023-07-03 10:55:00,-0.06352457647344807,0,-0.0,0.9983542411723632,1.0097544790975443
2023-07-03 11:00:00,-0.18503376778273148,-1,-0.0,0.9983542411723632,1.0095554080955538
2023-07-03 11:05:00,0.002697244747939531,0,0.0003943736032600009,0.998747965731784,1.0091572660915724
2023-07-03 11:10:00,-0.01021979194320176,0,0.0,0.998747965731784,1.0114134041141336
2023-07-03 11:15:00,-0.12766534153831952,0,-0.0,0.998747965731784,1.010285335102853
2023-07-03 11:20:00,-0.07835385153446697,0,0.0,0.998747965731784,1.0112143331121428
2023-07-03 11:25:00,-0.009222422023680921,0,-0.0,0.998747965731784,1.0109489051094886
2023-07-03 11:30:00,-0.08548153173537432,0,-0.0,0.998747965731784,1.0106171201061709
2023-07-03 11:35:00,-0.13984230407715434,-1,0.0,0.998747965731784,1.0115461181154608
2023-07-03 11:40:00,-0.12788520194534983,0,0.0005247966413013394,0.9992721053097067,1.0110152621101525
2023-07-03 11:45:00,-0.11875264632703583,0,-0.0,0.9992721053097067,1.0108161911081617
2023-07-03 11:50:00,0.09322441871996628,0,-0.0,0.9992721053097067,1.0107830126078297
2023-07-03 11:55:00,-0.0015187063706922797,0,-0.0,0.9992721053097067,1.0104844061048437
2023-07-03 12:00:00,-0.056104084484132226,0,-0.0,0.9992721053097067,1.01041804910418
2023-07-03 12:05:00,-0.04311560131543264,0,0.0,0.9992721053097067,1.0104844061048437
2023-07-03 12:10:00,-0.09476486229100026,0,-0.0,0.9992721053097067,1.0100199071001987
