Datetime,alpha_score,signal,strategy_return,cumulative_strategy_return,buy_and_hold
2023-07-03 09:30:00,0.0,0,,,
2023-07-03 10:00:00,0.0,0,0.0,1.0,1.0016467065868264
2023-07-03 10:30:00,0.0,0,-0.0,1.0,1.0005239520958085
2023-07-03 11:00:00,0.0,0,0.0,1.0,1.0018712574850301
2023-07-03 11:30:00,0.0,0,0.0,1.0,1.0029191616766469
2023-07-03 12:00:00,0.0017664670658683159,0,0.0,1.0,1.0044161676646708
2023-07-03 12:30:00,-0.0004483634733223774,0,-0.0,1.0,1.0005239520958085
2023-07-03 13:00:00,0.0,0,0.0,1.0,1.0005239520958085
2023-07-03 15:30:00,-0.0005379155771386035,0,0.0,1.0,1.0005239520958085
2023-07-05 09:30:00,-0.0016022761270357289,0,-0.0,1.0,0.9999251497005991
2023-07-05 10:00:00,-0.21587545194878638,-1,-0.0,1.0,0.9985778443113774
2023-07-05 10:30:00,0.14026293182070884,0,-0.002923319091522547,0.9970766809084775,1.0014970059880244
2023-07-05 11:00:00,0.30111916159663377,0,0.0,0.9970766809084775,1.0034431137724555
2023-07-05 11:30:00,0.17292786011461672,0,-0.0,0.9970766809084775,0.9999251497005993
2023-07-05 12:00:00,0.11993510332555406,0,0.0,0.9970766809084775,1.0012724550898209
2023-07-05 12:30:00,0.05130416194173366,0,-0.0,0.9970766809084775,1.0011227544910184
2023-07-05 13:00:00,-0.1949492589280923,-1,-0.0,0.9970766809084775,1.000149700598803
2023-07-05 13:30:00,-0.2945971347257883,-1,-7.483909594374616e-05,0.9970020605910916,1.0002245508982042
2023-07-05 14:00:00,-0.2686469353164453,-1,-0.0008231684501984748,0.9961813599500302,1.0010479041916176
2023-07-05 14:30:00,-0.2368276539743754,-1,-0.0014954389113204236,0.9946916315816289,1.0025449101796415
2023-07-05 15:00:00,0.03298020563522448,0,-0.0005226220695833117,0.9941717837825345,1.0030688622754498
2023-07-05 15:30:00,1.3981284499039432,1,0.0,0.9941717837825345,1.0047904191616774
2023-07-06 09:30:00,0.719868968445043,1,-0.014302741358760529,0.9799524018929153,0.9904191616766473
2023-07-06 10:00:00,0.06090183035285475,0,-0.0019649334945586183,0.9780268605953628,0.9884730538922162
2023-07-06 10:30:00,0.1473127684125341,0,-0.0,0.9780268605953628,0.9854790419161682
2023-07-06 11:00:00,0.15341090463713475,0,0.0,0.9780268605953628,0.989221556886228
2023-07-06 11:30:00,0.08676992862417526,0,-0.0,0.9780268605953628,0.9890718562874256
2023-07-06 12:00:00,0.12840836040967293,0,-0.0,0.9780268605953628,0.9886976047904197
2023-07-06 12:30:00,-0.0274058500575992,0,-0.0,0.9780268605953628,0.9877245508982042
2023-07-06 13:00:00,-0.009272707069002828,0,0.0,0.9780268605953628,0.9889221556886233
2023-07-06 13:30:00,-0.019684267223931573,0,0.0,0.9780268605953628,0.9894461077844316
2023-07-06 14:00:00,-0.2513991360535737,-1,0.0,0.9780268605953628,0.9898203592814376
2023-07-06 14:30:00,-0.2458869196417243,-1,-0.0009074410163338875,0.9771393589069823,0.990718562874252
2023-07-06 15:00:00,-0.13488666495310284,0,-0.00022665457842219183,0.9769178857975296,0.9909431137724553
2023-07-06 15:30:00,1.123854520815985,1,-0.0,0.9769178857975296,0.9892215568862277
2023-07-07 09:30:00,0.4645027904023656,1,0.004388619854721609,0.9812052070275733,0.9935628742514973
2023-07-07 10:00:00,-0.0448007685524441,0,-0.001958716287479456,0.9792833044072088,0.991616766467066
2023-07-07 10:30:00,-0.08965860669474893,0,0.0,0.9792833044072088,0.9925149700598803
2023-07-07 11:00:00,-0.01244302756654678,0,0.0,0.9792833044072088,0.9934131736526947
2023-07-07 11:30:00,0.06066064238280666,0,0.0,0.9792833044072088,0.9958832335329343
2023-07-07 12:00:00,-0.09889866348562029,0,0.0,0.9792833044072088,0.9978293413173653
2023-07-07 12:30:00,0.19534414357022373,0,0.0,0.9792833044072088,1.000748502994012
2023-07-07 13:00:00,0.10659924999527122,0,0.0,0.9792833044072088,1.0012724550898204
2023-07-07 13:30:00,-0.05684788341245555,0,-0.0,0.9792833044072088,0.9978293413173652
2023-07-07 14:00:00,-0.2769998714249741,-1,-0.0,0.9792833044072088,0.9967814371257483
2023-07-07 14:30:00,-0.23623230051343155,-1,0.0030036795073964395,0.9822247576005921,0.9937874251497005
2023-07-07 15:00:00,-0.10089361976438035,0,0.0006025457558184177,0.9828165929595443,0.9931886227544908
2023-07-07 15:30:00,2.904950075175838,1,-0.0,0.9828165929595443,0.9887724550898201
2023-07-10 09:30:00,1.1232626387808444,1,0.003255109765329278,0.9860157688488145,0.9919910179640716
2023-07-10 10:00:00,-0.024390574372243744,0,0.0013581830528937022,0.9873549587559509,0.9933383233532932
2023-07-10 10:30:00,0.22957099779055534,0,-0.0,0.9873549587559509,0.99251497005988
