Datetime,ClosePrice,AvgPrice,MedianPrice,LogAvgPrice,TotalVolume,TotalAmount,TradeCount,VWAP,FutureDirection
2023-07-03 09:00:00,108.13,108.109116573793,108.10929140127388,4.683131412872846,125715,13651261.005,825,108.10847477258916,1
2023-07-03 10:00:00,108.19,108.0309347245033,108.03109065934065,4.68241632415921,76348,8244986.37,1125,108.03085896463736,1
2023-07-03 11:00:00,108.33,108.384237286526,108.38432080924855,4.685682033326206,60153,6519706.2375,767,108.38433743155203,0
2023-07-03 12:00:00,108.27,108.36181791724121,108.36186557788945,4.685475533686226,153166,16594868.3075,1373,108.3619097930737,1
2023-07-03 13:00:00,108.28,108.28,108.28,4.684720464746101,974478,105516477.84,4,108.28,0
2023-07-03 15:00:00,108.28,108.28,108.28,4.684720464746101,324826,35172159.28,2,108.28,0
2023-07-05 09:00:00,108.91,108.58104035743771,108.5811952861953,4.687494207620874,151084,16367748.680000005,780,108.58150838651179,0
2023-07-05 10:00:00,108.05,108.37707351666812,108.3770251091703,4.685614690037599,60287,6532906.53,930,108.37697018668558,1
2023-07-05 11:00:00,108.12,108.1542041072514,108.15408192090395,4.683557353763751,65030,7033128.815,726,108.15414664334745,0
2023-07-05 12:00:00,108.08,108.07546879279232,108.07546485623003,4.6828293443159,54263,5865185.41,650,108.07561509630351,1
2023-07-05 13:00:00,108.49,108.2199093236923,108.21971794871796,4.684164811241192,42633,4613883.125,461,108.21980369236752,0
2023-07-05 14:00:00,108.33,108.2854081215884,108.28533695652175,4.684769456015062,57071,6179961.3925,651,108.28541054144057,1
2023-07-05 15:00:00,108.64,108.46443949150462,108.4644061922366,4.6864219181792475,179869,19519671.3,1337,108.46431705436969,0
2023-07-06 09:00:00,107.81,108.13107606775101,108.13134693877551,4.683340963106324,155019,16756802.825000001,615,108.1312678405551,0
2023-07-06 10:00:00,107.07,107.27405640330596,107.27406570841889,4.675383592263604,79932,8571769.995,1099,107.27410450597125,1
2023-07-06 11:00:00,107.39,107.17305903964304,107.17302872860637,4.674444662499849,64151,6875532.405,798,107.17306577725427,1
2023-07-06 12:00:00,107.75,107.49391572878378,107.49388513513514,4.677433580185375,76968,8274685.0625,791,107.49386522365165,0
2023-07-06 13:00:00,107.71,107.71158286185809,107.71157590759076,4.679457026604081,51598,5557668.675,614,107.71147612442245,1
2023-07-06 14:00:00,107.84,107.67001504314577,107.66999635568511,4.679070633333164,61343,6605244.04,708,107.67007332797958,0
2023-07-06 15:00:00,107.35,107.54490584301871,107.5449118705036,4.67790733600617,238587,25647483.8175,1952,107.54491446764749,0
2023-07-07 09:00:00,107.99,107.72375061238536,107.72382926829268,4.679566608369855,91078,9780050.09,514,107.72321677457074,0
2023-07-07 10:00:00,107.97,107.8249862801771,107.8250136239782,4.680508776982638,64019,6903848.17,803,107.82509425428339,1
2023-07-07 11:00:00,108.17,108.04999926989426,108.05002265861027,4.682593536105886,68063,7354331.5175,686,108.05017855166767,1
2023-07-07 12:00:00,108.44,108.26895165533242,108.26872229916897,4.684616710309525,122941,13310663.780000001,1209,108.269014457482,1
2023-07-07 13:00:00,108.69,108.68926371384302,108.68928052325582,4.688492671940399,83529,9075276.6725,884,108.68932087110466,0
2023-07-07 14:00:00,108.46,108.65358839191055,108.65357028753992,4.688164035805725,41851,4548072.845,543,108.6535313678051,0
