Datetime,ClosePrice,AvgPrice,MedianPrice,LogAvgPrice,TotalVolume,TotalAmount,TradeCount,VWAP,FutureDirection
2023-07-03 09:30:00,108.16,108.53477679944139,108.53501724137931,4.687067560851278,92294,10049403.97,403,108.53346525526206,0
2023-07-03 09:45:00,108.13,107.7439051375858,107.74402366863906,4.679754244488983,33421,3601857.035,422,107.74383796792898,1
2023-07-03 10:00:00,108.3,108.23433655300909,108.23463636363635,4.684298443883691,14335,1551399.41,238,108.23473678241818,0
2023-07-03 10:15:00,107.96,107.95384307737777,107.95370370370371,4.681703040009961,23303,2515163.86,381,107.9531954180963,1
2023-07-03 10:30:00,108.03,107.87217013125833,107.87259375000001,4.680946334670255,26243,2830661.935,323,107.87228855893333,1
2023-07-03 10:45:00,108.19,108.10965608467777,108.10972222222222,4.683145867816208,12467,1347761.165,183,108.10959749254445,1
2023-07-03 11:00:00,108.24,108.24285317461111,108.24305555555556,4.684377269350447,11689,1265262.8,164,108.2426363633611,1
2023-07-03 11:15:00,108.47,108.34652281746429,108.34645833333335,4.685334295120105,11636,1260853.0225,185,108.34651210508333,1
2023-07-03 11:30:00,108.62,108.47807615479775,108.47803370786517,4.686547662410443,17223,1868410.315,189,108.47822315173033,0
2023-07-03 11:45:00,108.33,108.43370275368316,108.43393564356435,4.68613858804967,19605,2125180.1,229,108.43407976063367,0
2023-07-03 12:00:00,108.29,108.247773625433,108.2477319587629,4.684422748887806,20501,2219163.065,214,108.2477982388866,1
2023-07-03 12:15:00,108.33,108.34300796427273,108.34326446280991,4.685302124179287,23473,2542910.32,252,108.34296372028099,1
2023-07-03 12:30:00,108.48,108.37551844784733,108.37549618320611,4.685602129761195,22456,2433634.575,272,108.375656349,0
2023-07-03 12:45:00,108.27,108.40836441363307,108.40838205645161,4.685905044129635,86736,9399160.3475,635,108.40852469927418,1
2023-07-03 13:00:00,108.28,108.28,108.28,4.684720464746101,974478,105516477.84,4,108.28,0
2023-07-03 15:30:00,108.28,108.28,108.28,4.684720464746101,324826,35172159.28,2,108.28,0
2023-07-05 09:30:00,108.76,108.42352483520133,108.42397651006712,4.686042702270123,132667,14365269.335000005,477,108.42452791186577,1
2023-07-05 09:45:00,108.91,108.73962017374325,108.73947635135134,4.688955520440212,18417,2002479.345,303,108.73954954004054,0
2023-07-05 10:00:00,108.43,108.55582029132316,108.55571646341464,4.687262875490647,21719,2357263.685,330,108.5558021415122,0
2023-07-05 10:15:00,108.32,108.42738230009434,108.42752358490566,4.68608035847901,12767,1384080.92,197,108.42700534450944,0
2023-07-05 10:30:00,108.24,108.24779451345653,108.24766304347825,4.68442294066287,12368,1338856.7,201,108.2478825771413,0
2023-07-05 10:45:00,108.05,108.14005753967707,108.13997395833333,4.683426957468696,13433,1452705.225,202,108.13992740290625,1
2023-07-05 11:00:00,108.06,108.02551411387628,108.02541237113402,4.682367208886074,15349,1658101.065,183,108.02547047571134,1
2023-07-05 11:15:00,108.19,108.09858514108889,108.09825000000001,4.683043372709308,19912,2152277.24,208,108.0983263056889,1
2023-07-05 11:30:00,108.355,108.28925632563367,108.28923267326732,4.684805889370718,19987,2164256.6,210,108.28927867180198,0
2023-07-05 11:45:00,108.12,108.21251262627273,108.21249999999999,4.68409675151725,9782,1058493.91,125,108.21258730662122,0
2023-07-05 12:00:00,107.94,108.02713968254999,108.02720833333333,4.682382382880701,10603,1145398.6600000001,132,108.02713214936666,1
2023-07-05 12:15:00,108.28,108.04839271018518,108.04837037037036,4.68257856658239,11942,1290377.515,161,108.04861409455555,0
2023-07-05 12:30:00,108.1,108.17495354406897,108.17494252873563,4.683749718655347,18850,2039219.74,201,108.17520973768966,0
2023-07-05 12:45:00,108.08,108.03355980390589,108.0335294117647,4.682441792727597,12868,1390189.4949999999,156,108.03363067462352,1
2023-07-05 13:00:00,108.13,108.1226955782245,108.12260204081632,4.683266625453353,8931,965669.0,80,108.12276295155102,0
2023-07-05 13:15:00,108.12,108.16630143754718,108.16617924528302,4.68366982315188,8671,937950.14,102,108.16615534775471,1
2023-07-05 13:30:00,108.27,108.1821282679706,108.18213235294118,4.683815959775384,11879,1284974.99,151,108.18206101394118,1
2023-07-05 13:45:00,108.49,108.37887499998438,108.37834375,4.685633051428892,13152,1425288.9949999999,128,108.37862964076562,0
2023-07-05 14:00:00,108.18,108.42057126497674,108.4205523255814,4.686017574252694,18964,2056087.695,189,108.42052497305814,0
2023-07-05 14:15:00,108.14,108.0791070858842,108.07896052631578,4.682863268288945,17182,1856878.5574999999,200,108.07894812598947,1
2023-07-05 14:30:00,108.35,108.30475193798837,108.30470930232558,4.684948743183705,9240,1000790.72,128,108.30494672713954,0
2023-07-05 14:45:00,108.33,108.36631837607692,108.36625,4.685517288951494,11685,1266204.42,134,108.3663589565513,1
2023-07-05 15:00:00,108.49,108.37997005771213,108.37984848484848,4.685643137248634,13505,1463448.95,132,108.37976804980303,0
2023-07-05 15:15:00,108.44,108.41903968255555,108.41900793650794,4.6860036848425635,11205,1214820.46,126,108.4189860746508,0
2023-07-05 15:30:00,108.42,108.46519785083186,108.46528761061947,4.686429344237109,19480,2112931.44,246,108.4653000302655,1
2023-07-05 15:45:00,108.64,108.4923641603679,108.49230351170569,4.686679139239761,135679,14728470.45,833,108.49215989633446,0
2023-07-06 09:30:00,107.9,108.30387022238733,108.30431338028168,4.684938640624137,134478,14539953.23,379,108.30404363261268,0
2023-07-06 09:45:00,107.81,107.89285500019417,107.89288834951456,4.681138339732252,20541,2216849.595,236,107.89307208839806,0
2023-07-06 10:00:00,107.59,107.66483667501754,107.66478070175438,4.679022748805082,14238,1532710.18,216,107.66513601342105,0
2023-07-06 10:15:00,107.1,107.36252079294117,107.36237394957983,4.676209742898245,22903,2458186.75,294,107.36257263491598,1
2023-07-06 10:30:00,107.15,107.02737380154363,107.02746644295303,4.673084328795596,27675,2961962.045,380,107.02739621545638,0
2023-07-06 10:45:00,107.07,107.09957539683809,107.09971428571428,4.673758968315814,15116,1618911.02,209,107.09938294495238,1
2023-07-06 11:00:00,107.2,107.17978366615053,107.17970430107526,4.674507537961963,13909,1490803.59,182,107.17981225762367,0
2023-07-06 11:15:00,107.06,107.12559130912872,107.1255693069307,4.674001818239337,16840,1804018.325,197,107.12552713724753,1
2023-07-06 11:30:00,107.14,107.12607536232173,107.12608695652175,4.674006378650825,15821,1694782.18,198,107.12612517026956,1
2023-07-06 11:45:00,107.39,107.26877877372999,107.2687375,4.675337487449578,17581,1885928.31,221,107.26878727494999,0
2023-07-06 12:00:00,107.34,107.35442640692207,107.35454545454544,4.676135686937617,12971,1392565.7625,173,107.35428676393506,1
2023-07-06 12:15:00,107.53,107.44253627449413,107.44241176470588,4.676955950470743,19009,2042597.855,196,107.44244005589411,0
2023-07-06 12:30:00,107.41,107.53168827319101,107.53178370786517,4.6777854256910345,26029,2799492.545,225,107.53175329322472,1
2023-07-06 12:45:00,107.75,107.63716176470732,107.63695121951218,4.678765556475829,18959,2040028.9000000001,197,107.63711696103658,1
2023-07-06 13:00:00,107.8,107.7308611111,107.73091666666666,4.679635984609817,10702,1152909.575,112,107.730916574,0
2023-07-06 13:15:00,107.71,107.74008943834615,107.7400641025641,4.67972167356052,14459,1557792.91,168,107.74012141884614,0
2023-07-06 13:30:00,107.7,107.67632801121177,107.67641176470588,4.679129679165513,14302,1539949.52,162,107.67612201394117,1
2023-07-06 13:45:00,107.71,107.70678854166249,107.70665625,4.679412583970727,12135,1307016.67,172,107.70653036756251,0
2023-07-06 14:00:00,107.51,107.62181097562195,107.62198170731708,4.678623144889022,14771,1589676.755,165,107.62197401041463,1
2023-07-06 14:15:00,107.57,107.55449372146576,107.55434931506849,4.677997545012329,12767,1372971.49,154,107.5545279079726,1
2023-07-06 14:30:00,107.75,107.66940732086915,107.66939252336448,4.679065387326607,16767,1805366.905,207,107.66939853425234,1
2023-07-06 14:45:00,107.84,107.82372882466667,107.82362654320988,4.680497680525044,17038,1837228.89,182,107.8237913851358,0
2023-07-06 15:00:00,107.81,107.85295889639188,107.85283783783784,4.6807687876110045,14310,1543442.58,158,107.85313112032432,0
2023-07-06 15:15:00,107.63,107.73373474340777,107.73360436893205,4.67966266213813,24729,2664039.3375,226,107.73387810130096,0
2023-07-06 15:30:00,107.43,107.54628632653143,107.54632857142859,4.677921039812881,43198,4645860.2325,418,107.54624617722287,0
2023-07-06 15:45:00,107.35,107.42103736691253,107.42109329446063,4.676755895258288,156350,16794141.6675,1150,107.42099512146648,0
2023-07-07 09:30:00,107.8,107.51951535086843,107.51956140350877,4.67767047748355,75598,8108652.265000001,311,107.51869112872807,1
2023-07-07 09:45:00,107.99,107.97960577516484,107.97972527472528,4.681941981128525,15480,1671397.825,203,107.97943571551647,0
2023-07-07 10:00:00,107.72,107.93528865979381,107.93541237113402,4.681531470047306,22097,2385001.665,287,107.93548904037114,0
2023-07-07 10:15:00,107.72,107.71591185985106,107.71574468085107,4.679497241276815,15672,1688194.375,213,107.71615437284044,1
2023-07-07 10:30:00,107.88,107.7869239482136,107.78699029126213,4.68015574927223,14941,1610679.61,170,107.78683947588348,1
2023-07-07 10:45:00,107.97,107.87257648401369,107.87267123287671,4.680950489081907,11309,1219972.52,133,107.87265996360274,1
2023-07-07 11:00:00,107.98,107.97070613663097,107.97068452380952,4.681859888605148,18035,1947396.01,173,107.9711695494881,0
2023-07-07 11:15:00,107.87,107.95411111112121,107.95409090909091,4.681706191946792,12638,1364373.46,136,107.9540942673485,1
2023-07-07 11:30:00,108.16,108.03532584269664,108.03542134831461,4.682458013357048,18767,2027303.66,178,108.03543036180899,1
2023-07-07 11:45:00,108.17,108.20538162526088,108.20540760869564,4.68403106468424,18623,2015258.3875,199,108.20551450651087,0
2023-07-07 12:00:00,108.11,108.12776441609411,108.1275,4.6833134888591825,27619,2986139.0,222,108.12792409787058,1
2023-07-07 12:15:00,108.12,108.05409200948863,108.05387784090908,4.682631900133607,27174,2936449.015,272,108.05435736805681,1
2023-07-07 12:30:00,108.67,108.38504053617525,108.38474226804124,4.685689015794057,28405,3077157.765,278,108.38510574363917,0
2023-07-07 12:45:00,108.44,108.48486311387913,108.48472527472528,4.686610374999199,39743,4310918.0,437,108.48463698142857,1
2023-07-07 13:00:00,108.55,108.63621608347222,108.63611111111112,4.688004449886383,39910,4333324.015,398,108.63631228027778,1
2023-07-07 13:15:00,108.72,108.64097038506945,108.64100694444444,4.6880484785807095,14570,1582746.19,166,108.6408595162361,1
2023-07-07 13:30:00,108.81,108.70763011295239,108.7077380952381,4.688661880704385,16793,1825991.925,160,108.70762697217857,0
2023-07-07 13:45:00,108.69,108.785057291675,108.785125,4.6893738765348605,12256,1333214.5425,160,108.785276281975,1
2023-07-07 14:00:00,108.8,108.73064728682559,108.73063953488371,4.688873631989827,15569,1692847.825,166,108.73073766558139,0
2023-07-07 14:15:00,108.8,108.78299719889706,108.78319852941176,4.689355019377137,8717,948295.0900000001,114,108.78283725611766,0
2023-07-07 14:30:00,108.52,108.65359523811429,108.6535,4.6881644407323275,8677,942802.47,116,108.65345622141429,0
2023-07-07 14:45:00,108.46,108.48024745851684,108.48011235955056,4.686568075136612,8888,964127.46,147,108.48019112323594,0
2023-07-07 15:00:00,108.32,108.37766544117646,108.37740808823528,4.685621928187445,8925,967305.655,134,108.37776069994118,1
2023-07-07 15:15:00,108.34,108.38387753292554,108.38391223404255,4.685679271932726,15360,1664813.499,169,108.38398460993616,0
2023-07-07 15:30:00,108.24,108.35107171387581,108.35117647058823,4.685376449758372,25297,2741286.21,302,108.35121641579738,1
2023-07-07 15:45:00,108.28,108.22213011025858,108.22223398169336,4.684185639698116,218926,23692909.3725,1472,108.22197554020137,0
2023-07-10 09:30:00,109.48,109.38730892564162,109.38700867052023,4.694890121467851,87957,9577457.589999998,491,109.38747723761273,0
2023-07-10 09:45:00,109.39,109.44736494635715,109.44714285714286,4.69544333420556,25053,2742169.71,335,109.44722809079285,1
2023-07-10 10:00:00,109.42,109.4372180528493,109.43724315068494,4.695350591147811,29311,3208645.675,352,109.43712076995891,1
2023-07-10 10:15:00,109.67,109.56713344641345,109.56721153846154,4.696536525151021,21888,2398836.9,274,109.56742367970193,1
2023-07-10 10:30:00,109.75,109.58021305524807,109.58001937984497,4.6966564887253535,22373,2451606.61,279,109.58003865371317,1
2023-07-10 10:45:00,109.81,109.71978888888572,109.7197380952381,4.697929639207184,17650,1936678.565,202,109.71975317093333,0
2023-07-10 11:00:00,109.69,109.72296111920481,109.72307228915662,4.697958502337646,17534,1923653.765,182,109.72284260306024,1
2023-07-10 11:15:00,109.97,109.78281028138572,109.78289285714285,4.698503692973072,14690,1613216.95,154,109.78289449218572,0
2023-07-10 11:30:00,109.84,110.00807061145055,110.00824175824175,4.700553606154202,40882,4496969.465000001,207,110.00792685845055,1
2023-07-10 11:45:00,109.97,109.9313555008161,109.9314367816092,4.699856006014083,12179,1338921.98,179,109.93136457239082,0
2023-07-10 12:00:00,109.88,109.86868963444444,109.86848484848484,4.699285807984604,13914,1528644.74,179,109.86864363147475,1
2023-07-10 12:15:00,110.04,110.00697142857777,110.0071111111111,4.700543462555613,11684,1285271.58,152,110.00705451652222,0
